,date,title,symbols,sentiment,ticker,company
82817,2022-12-12T20:03:45+00:00,Top 15 Digital Transformation Companies in the US,"['12DA.F', '2HP.F', '4S0.F', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'AVGO.US', 'AVGO34.SA', 'COZ.F', 'CRM.US']","{'polarity': 0.999, 'neg': 0.008, 'neu': 0.894, 'pos': 0.098}",EQIX,Equinix Inc
82818,2022-12-12T20:03:45+00:00,Top 15 Digital Transformation Companies in the US,"['12DA.F', '2HP.F', '4S0.F', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'AVGO.US', 'AVGO34.SA', 'COZ.F', 'CRM.US']","{'polarity': 0.999, 'neg': 0.008, 'neu': 0.894, 'pos': 0.098}",WDAY,Workday Inc
82819,2022-12-12T20:04:08+00:00,Oracle Impresses Analyst As Top Defensive And Cloud Play Amid Macro Headwinds,"['AMZN.US', 'CFLT.US', 'MDB.US', 'MSFT.US', 'ORC.F', 'ORC.XETRA', 'ORCL.MX', 'ORCL.US', 'ORCL34.SA']","{'polarity': 0.994, 'neg': 0.037, 'neu': 0.793, 'pos': 0.17}",CFLT,Confluent Inc
82820,2022-12-12T20:04:08+00:00,Oracle Impresses Analyst As Top Defensive And Cloud Play Amid Macro Headwinds,"['AMZN.US', 'CFLT.US', 'MDB.US', 'MSFT.US', 'ORC.F', 'ORC.XETRA', 'ORCL.MX', 'ORCL.US', 'ORCL34.SA']","{'polarity': 0.994, 'neg': 0.037, 'neu': 0.793, 'pos': 0.17}",MDB,MongoDB Inc
82821,2022-12-12T20:05:00+00:00,"Amgen wins battle for Horizon Therapeutics, bolstering its rare-disease portfolio","['AMG.F', 'AMG.XETRA', 'AMGN.US', 'AMGN34.SA']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",AMGN,Amgen Inc
82822,2022-12-12T20:09:01+00:00,How Airbnb's renter-friendly push creates 'flywheel',['ABNB.US'],"{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",ABNB,Airbnb Inc
82823,2022-12-12T20:11:00+00:00,Five Red Flags That Could Be Airbnb Scams,['ABNB.US'],"{'polarity': 0.477, 'neg': 0.02, 'neu': 0.918, 'pos': 0.062}",ABNB,Airbnb Inc
82824,2022-12-12T20:14:50+00:00,Microsoft’s Offer to Sony for Call of Duty Includes Subscription Service,"['AIY.F', 'AIY.XETRA', 'ATVI.MX', 'ATVI.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA', 'SNEJF.US', 'SON1.F', 'SONA.F', 'SONY.US']","{'polarity': 0.936, 'neg': 0.046, 'neu': 0.883, 'pos': 0.071}",ATVI,Activision Blizzard Inc
82825,2022-12-12T20:19:48+00:00,"Why MongoDB, Datadog, and Twilio Rallied Today","['2C0.F', '2C0.STU', '526.F', 'COUP.US', 'DDOG.US', 'MDB.US', 'TWH.F', 'TWLO.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",DDOG,Datadog Inc
82826,2022-12-12T20:19:48+00:00,"Why MongoDB, Datadog, and Twilio Rallied Today","['2C0.F', '2C0.STU', '526.F', 'COUP.US', 'DDOG.US', 'MDB.US', 'TWH.F', 'TWLO.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",MDB,MongoDB Inc
82827,2022-12-12T20:21:23+00:00,22 Most Disruptive Companies in 2022,"['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'CRM.US', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US']","{'polarity': 0.998, 'neg': 0.051, 'neu': 0.844, 'pos': 0.105}",PYPL,PayPal Holdings Inc
82828,2022-12-12T20:27:00+00:00,Why Okta Stock Was Up on Monday,"['0OK.F', 'OKTA.US']","{'polarity': 0.878, 'neg': 0.031, 'neu': 0.783, 'pos': 0.186}",OKTA,Okta Inc
82829,2022-12-12T20:40:08+00:00,Portfolio Makeover: 3 Cosmetics Leaders to Watch,"['0EF.F', '0EF.STU', 'ELF.US', 'IPAR.US', 'JF1.F']","{'polarity': 1, 'neg': 0.006, 'neu': 0.8, 'pos': 0.193}",IPAR,Inter Parfums Inc
82830,2022-12-12T20:44:00+00:00,12 Best Small-Cap Healthcare Stocks To Buy Now,"['4AB.F', '4AB.XETRA', '4KB.STU', 'A41.F', 'ABBV.MX', 'ABBV.US', 'ABL.F', 'ABL.XETRA', 'ABT.MX', 'ABT.US', 'ABTT34.SA', 'ADUS.US', 'CN2.F', 'CPRX.US']","{'polarity': 1, 'neg': 0.02, 'neu': 0.854, 'pos': 0.126}",ADUS,Addus HomeCare Corporation Common Stock
82831,2022-12-12T20:44:00+00:00,Three Top VMware Executives to Leave Company,"['AVGO.US', 'AVGO34.SA', 'BZF1.F', 'VMW.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",AVGO,Broadcom Inc
82832,2022-12-12T20:44:00+00:00,12 Best Small-Cap Healthcare Stocks To Buy Now,"['4AB.F', '4AB.XETRA', '4KB.STU', 'A41.F', 'ABBV.MX', 'ABBV.US', 'ABL.F', 'ABL.XETRA', 'ABT.MX', 'ABT.US', 'ABTT34.SA', 'ADUS.US', 'CN2.F', 'CPRX.US']","{'polarity': 1, 'neg': 0.02, 'neu': 0.854, 'pos': 0.126}",CPRX,Catalyst Pharmaceuticals Inc
82833,2022-12-12T20:44:00+00:00,12 Best Small-Cap Healthcare Stocks To Buy Now,"['4AB.F', '4AB.XETRA', '4KB.STU', 'A41.F', 'ABBV.MX', 'ABBV.US', 'ABL.F', 'ABL.XETRA', 'ABT.MX', 'ABT.US', 'ABTT34.SA', 'ADUS.US', 'CN2.F', 'CPRX.US']","{'polarity': 1, 'neg': 0.02, 'neu': 0.854, 'pos': 0.126}",IMVT,Immunovant Inc
82834,2022-12-12T20:44:00+00:00,12 Best Small-Cap Healthcare Stocks To Buy Now,"['4AB.F', '4AB.XETRA', '4KB.STU', 'A41.F', 'ABBV.MX', 'ABBV.US', 'ABL.F', 'ABL.XETRA', 'ABT.MX', 'ABT.US', 'ABTT34.SA', 'ADUS.US', 'CN2.F', 'CPRX.US']","{'polarity': 1, 'neg': 0.02, 'neu': 0.854, 'pos': 0.126}",KRYS,Krystal Biotech Inc
82835,2022-12-12T20:44:00+00:00,12 Best Small-Cap Healthcare Stocks To Buy Now,"['4AB.F', '4AB.XETRA', '4KB.STU', 'A41.F', 'ABBV.MX', 'ABBV.US', 'ABL.F', 'ABL.XETRA', 'ABT.MX', 'ABT.US', 'ABTT34.SA', 'ADUS.US', 'CN2.F', 'CPRX.US']","{'polarity': 1, 'neg': 0.02, 'neu': 0.854, 'pos': 0.126}",NUVL,Nuvalent Inc
82836,2022-12-12T20:44:00+00:00,12 Best Small-Cap Healthcare Stocks To Buy Now,"['4AB.F', '4AB.XETRA', '4KB.STU', 'A41.F', 'ABBV.MX', 'ABBV.US', 'ABL.F', 'ABL.XETRA', 'ABT.MX', 'ABT.US', 'ABTT34.SA', 'ADUS.US', 'CN2.F', 'CPRX.US']","{'polarity': 1, 'neg': 0.02, 'neu': 0.854, 'pos': 0.126}",PRCT,PROCEPT BioRobotics Corporation Common Stock
82837,2022-12-12T20:44:00+00:00,12 Best Small-Cap Healthcare Stocks To Buy Now,"['4AB.F', '4AB.XETRA', '4KB.STU', 'A41.F', 'ABBV.MX', 'ABBV.US', 'ABL.F', 'ABL.XETRA', 'ABT.MX', 'ABT.US', 'ABTT34.SA', 'ADUS.US', 'CN2.F', 'CPRX.US']","{'polarity': 1, 'neg': 0.02, 'neu': 0.854, 'pos': 0.126}",XNCR,Xencor Inc
82838,2022-12-12T20:53:03+00:00,Amgen set to acquire Horizon Therapeutics in $26.4 billion deal,"['AMG.F', 'AMG.XETRA', 'AMGN.MX', 'AMGN.US', 'AMGN34.SA', 'HPR.F', 'HPR.STU', 'HZNP.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",AMGN,Amgen Inc
82839,2022-12-12T20:57:23+00:00,Cheesecake Factory stock rises despite Goldman Sachs downgrade,"['CAKE.US', 'CF2.F']","{'polarity': 0.132, 'neg': 0.066, 'neu': 0.857, 'pos': 0.077}",CAKE,Cheesecake Factory Incorporated (The) Common Stock
82840,2022-12-12T21:00:00+00:00,Blue Bird Reports Fiscal 2022 Fourth Quarter and Full Year Results  Record EV Sales and Backlog  Positioned for a Strong Recovery in Fiscal 2023,['BLBD.US'],"{'polarity': 1, 'neg': 0.061, 'neu': 0.804, 'pos': 0.134}",BLBD,Blue Bird Corporation Common Stock
82841,2022-12-12T21:00:00+00:00,Lattice Wins Second Consecutive SEAL Business Sustainability Awards with New Lattice Avant FPGA Platform,"['LSCC.US', 'LTT.F']","{'polarity': 0.998, 'neg': 0.022, 'neu': 0.791, 'pos': 0.187}",LSCC,Lattice Semiconductor Corporation Common Stock
82842,2022-12-12T21:00:23+00:00,DraftKings stock receives downgrade from Buy to Neutral,['DKNG.US'],"{'polarity': 0.296, 'neg': 0, 'neu': 0.879, 'pos': 0.121}",DKNG,DraftKings Inc
82843,2022-12-12T21:01:00+00:00,Crinetics Pharmaceuticals Announces Inducement Grants Under Nasdaq Listing Rule 5635(c)(4),"['6Z4.F', 'CRNX.US']","{'polarity': 0.991, 'neg': 0.007, 'neu': 0.874, 'pos': 0.12}",CRNX,Crinetics Pharmaceuticals Inc
82844,2022-12-12T21:01:00+00:00,Eargo and NationsBenefits Announce Strategic Partnership,['EAR.US'],"{'polarity': 0.999, 'neg': 0.019, 'neu': 0.779, 'pos': 0.201}",EAR,Eargo Inc
82845,2022-12-12T21:05:00+00:00,Applied Materials Announces Cash Dividend,['AMAT.US'],"{'polarity': 0.946, 'neg': 0, 'neu': 0.894, 'pos': 0.106}",AMAT,Applied Materials Inc
82846,2022-12-12T21:05:00+00:00,"CNB Bank Introduces Women-Focused, Impressia Bank","['CCNE.US', 'CCNEP.US']","{'polarity': 0.986, 'neg': 0.035, 'neu': 0.888, 'pos': 0.077}",CCNE,CNB Financial Corporation Common Stock
82847,2022-12-12T21:05:00+00:00,"CNB Bank Introduces Women-Focused, Impressia Bank","['CCNE.US', 'CCNEP.US']","{'polarity': 0.986, 'neg': 0.035, 'neu': 0.888, 'pos': 0.077}",CCNEP,CNB Financial Corporation Depositary Shares each representing a 1/40th ownership interest in a share of 7
82848,2022-12-12T21:05:00+00:00,"HireQuest, Inc. Announces the Closing of the MRINetwork Acquisition",['HQI.US'],"{'polarity': 0.949, 'neg': 0.023, 'neu': 0.917, 'pos': 0.06}",HQI,HireQuest Inc
82849,2022-12-12T21:05:00+00:00,"New York Mortgage Trust Declares Fourth Quarter 2022 Common Stock Dividend of $0.10 Per Share, and Preferred Stock Dividends","['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.994, 'neg': 0.027, 'neu': 0.88, 'pos': 0.093}",NYMTM,New York Mortgage Trust Inc
82850,2022-12-12T21:05:00+00:00,New York Mortgage Trust Appoints Nicholas Mah as President,"['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.998, 'neg': 0.028, 'neu': 0.855, 'pos': 0.117}",NYMTM,New York Mortgage Trust Inc
82851,2022-12-12T21:05:00+00:00,"New York Mortgage Trust Declares Fourth Quarter 2022 Common Stock Dividend of $0.10 Per Share, and Preferred Stock Dividends","['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.994, 'neg': 0.027, 'neu': 0.88, 'pos': 0.093}",NYMTN,New York Mortgage Trust Inc
82852,2022-12-12T21:05:00+00:00,New York Mortgage Trust Appoints Nicholas Mah as President,"['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.998, 'neg': 0.028, 'neu': 0.855, 'pos': 0.117}",NYMTN,New York Mortgage Trust Inc
82853,2022-12-12T21:05:00+00:00,"New York Mortgage Trust Declares Fourth Quarter 2022 Common Stock Dividend of $0.10 Per Share, and Preferred Stock Dividends","['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.994, 'neg': 0.027, 'neu': 0.88, 'pos': 0.093}",NYMTL,New York Mortgage Trust Inc
82854,2022-12-12T21:05:00+00:00,New York Mortgage Trust Appoints Nicholas Mah as President,"['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.998, 'neg': 0.028, 'neu': 0.855, 'pos': 0.117}",NYMTL,New York Mortgage Trust Inc
82855,2022-12-12T21:05:00+00:00,"New York Mortgage Trust Declares Fourth Quarter 2022 Common Stock Dividend of $0.10 Per Share, and Preferred Stock Dividends","['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.994, 'neg': 0.027, 'neu': 0.88, 'pos': 0.093}",NYMTZ,New York Mortgage Trust Inc
82856,2022-12-12T21:05:00+00:00,New York Mortgage Trust Appoints Nicholas Mah as President,"['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.998, 'neg': 0.028, 'neu': 0.855, 'pos': 0.117}",NYMTZ,New York Mortgage Trust Inc
82857,2022-12-12T21:05:00+00:00,"New York Mortgage Trust Declares Fourth Quarter 2022 Common Stock Dividend of $0.10 Per Share, and Preferred Stock Dividends","['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.994, 'neg': 0.027, 'neu': 0.88, 'pos': 0.093}",NYMT,New York Mortgage Trust Inc
82858,2022-12-12T21:05:00+00:00,New York Mortgage Trust Appoints Nicholas Mah as President,"['NKZB.F', 'NYMT.US', 'NYMTL.US', 'NYMTM.US', 'NYMTN.US', 'NYMTO.US', 'NYMTZ.US']","{'polarity': 0.998, 'neg': 0.028, 'neu': 0.855, 'pos': 0.117}",NYMT,New York Mortgage Trust Inc
82859,2022-12-12T21:09:08+00:00,"Stocks in focus: CVS, Walgreens, Coupa Software, Microsoft","['2C0.F', '2C0.STU', 'COUP.US', 'CVS.F', 'CVS.MX', 'CVS.US', 'CVSH34.SA', 'LDNXF.US', 'LNSTY.US', 'LS4C.F', 'LSEG.LSE', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",WBA,Walgreens Boots Alliance Inc
82860,2022-12-12T21:10:00+00:00,Blackbaud Appoints Two New Directors to Its Board,"['BLKB.US', 'BNK.F']","{'polarity': 0.998, 'neg': 0.019, 'neu': 0.85, 'pos': 0.131}",BLKB,Blackbaud Inc
82861,2022-12-12T21:15:00+00:00,"TPG RE Finance Trust, Inc. Declares Cash Dividend on Common Stock","['TPG.US', 'TRTX-PC.US', 'TRTX.US']","{'polarity': 0.943, 'neg': 0.034, 'neu': 0.901, 'pos': 0.064}",TPG,TPG Inc
82862,2022-12-12T21:15:00+00:00,Trimble to Acquire Transporeon to Strengthen and Accelerate Connect &amp  Scale Strategy,"['TB5.F', 'TRMB.US']","{'polarity': 0.998, 'neg': 0.025, 'neu': 0.88, 'pos': 0.095}",TRMB,Trimble Inc
82863,2022-12-12T21:15:00+00:00,International Conference on Display Technology (ICDT) Awards Universal Display Corporation with Excellent Paper Honor,"['OLED.US', 'UVD.F']","{'polarity': 0.995, 'neg': 0.019, 'neu': 0.879, 'pos': 0.103}",OLED,Universal Display Corporation Common Stock
82864,2022-12-12T21:15:35+00:00,Chip Stock Etches New Buy Point With AI-Driven Smart Technology,"['LSCC.US', 'LTT.F']","{'polarity': 0.527, 'neg': 0, 'neu': 0.794, 'pos': 0.206}",LSCC,Lattice Semiconductor Corporation Common Stock
82865,2022-12-12T21:19:00+00:00,"Stocks That Moved Today: Coupa, Weber, Horizon Therapeutics, and More","['2C0.F', '2C0.STU', '8TI.F', 'COUP.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA', 'RIVN.US', 'STLA.MI', 'STLA.PA', 'STLA.US']","{'polarity': 0.296, 'neg': 0, 'neu': 0.925, 'pos': 0.075}",RIVN,Rivian Automotive Inc
82866,2022-12-12T21:20:37+00:00,IBD Stock Of The Day Bucks Bear Market Over Apparent Samsung Deal,"['6IC.F', 'IRDM.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",IRDM,Iridium Communications Inc Common Stock
82867,2022-12-12T21:22:23+00:00,Sears Hometown Files for Bankruptcy in Delaware,['AMNB.US'],"{'polarity': -0.691, 'neg': 0.061, 'neu': 0.895, 'pos': 0.045}",AMNB,American National Bankshares Inc
82868,2022-12-12T21:30:00+00:00,"Host Hotels &amp  Resorts Announces Fourth Quarter 2022 Earnings Call to be Held on February 16, 2023",['HST.US'],"{'polarity': 0.929, 'neg': 0, 'neu': 0.936, 'pos': 0.064}",HST,Host Hotels & Resorts Inc
82869,2022-12-12T21:30:00+00:00,Kopin Corporation Announces Joint Technology Solution with OPTAC-X and RealWear to Provide Advanced Display Module for Telehealth System,"['KOC.F', 'KOPN.US']","{'polarity': 0.998, 'neg': 0.035, 'neu': 0.854, 'pos': 0.111}",KOPN,Kopin Corporation Common Stock
82870,2022-12-12T21:30:00+00:00,North American Lithium Receives Remaining Permit Required to Restart Mining Operations,"['PLL.AU', 'PLL.US', 'PLLTL.US']","{'polarity': 0.992, 'neg': 0.04, 'neu': 0.874, 'pos': 0.087}",PLL,Piedmont Lithium Inc
82871,2022-12-12T21:33:00+00:00,DI-Core Predictive Maintenance Software Selected by Major IDM,"['COHU.US', 'CU3.F']","{'polarity': 0.891, 'neg': 0.069, 'neu': 0.853, 'pos': 0.078}",COHU,Cohu Inc
82872,2022-12-12T21:38:21+00:00,"Why Ulta is 'future-proof for when times are difficult,' according to one analyst","['34U.F', 'ULTA.US']","{'polarity': 0.992, 'neg': 0.021, 'neu': 0.876, 'pos': 0.103}",ULTA,Ulta Beauty Inc
82873,2022-12-12T21:44:00+00:00,Diamondback Energy Added to the Nasdaq – 100 Index,['FANG.US'],"{'polarity': 0.982, 'neg': 0, 'neu': 0.866, 'pos': 0.134}",FANG,Diamondback Energy Inc
82874,2022-12-12T21:49:28+00:00,Zillows acquires VRX Media to bolster real estate software offering,"['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US']","{'polarity': 0.361, 'neg': 0, 'neu': 0.848, 'pos': 0.152}",Z,Zillow Group Inc
82875,2022-12-12T21:49:28+00:00,Zillows acquires VRX Media to bolster real estate software offering,"['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US']","{'polarity': 0.361, 'neg': 0, 'neu': 0.848, 'pos': 0.152}",ZG,Zillow Group Inc
82876,2022-12-12T21:50:00+00:00,"American National Bankshares Announces the Passing  of Director, Charles Somerville Harris",['AMNB.US'],"{'polarity': 0.978, 'neg': 0.034, 'neu': 0.846, 'pos': 0.12}",AMNB,American National Bankshares Inc
82877,2022-12-12T21:54:00+00:00,QuidelOrtho Announces Separation of Chairman and Chief Executive Officer Roles,"['QDEL.US', 'QL1.F']","{'polarity': 0.981, 'neg': 0.026, 'neu': 0.904, 'pos': 0.07}",QDEL,QuidelOrtho Corporation Common Stock
82878,2022-12-12T21:57:09+00:00,"JetBlue (JBLU), American Airlines (AAL) Welcomes New Routes","['A1G.F', 'AAL.US', 'AALL34.SA', 'JAW.F', 'JBLU.US', 'TNK.US']","{'polarity': 0.996, 'neg': 0.007, 'neu': 0.889, 'pos': 0.104}",AAL,American Airlines Group Inc
82879,2022-12-12T21:57:09+00:00,"JetBlue (JBLU), American Airlines (AAL) Welcomes New Routes","['A1G.F', 'AAL.US', 'AALL34.SA', 'JAW.F', 'JBLU.US', 'TNK.US']","{'polarity': 0.996, 'neg': 0.007, 'neu': 0.889, 'pos': 0.104}",JBLU,JetBlue Airways Corporation Common Stock
82880,2022-12-12T21:59:23+00:00,"IBD 50: Analog Devices Makes Power Move After Breakout  Strong Sales, Earnings And Charts","['ADI.US', 'ANL.F']","{'polarity': 0.382, 'neg': 0, 'neu': 0.89, 'pos': 0.11}",ADI,Analog Devices Inc
82881,2022-12-12T22:00:00+00:00,"Novanta to Present at the J.P. Morgan Healthcare Conference on Tuesday, January 10, 2023","['1GSN.F', 'NOVT.US']","{'polarity': 0.987, 'neg': 0.008, 'neu': 0.8, 'pos': 0.191}",NOVT,Novanta Inc
82882,2022-12-12T22:00:00+00:00,Patterson Closes Acquisition of Dairy Tech,"['PD2.F', 'PDCO.US']","{'polarity': 0.986, 'neg': 0.005, 'neu': 0.837, 'pos': 0.157}",PDCO,Patterson Companies Inc
82883,2022-12-12T22:01:31+00:00,Dow Jones Rallies 500 Points Ahead Of Key Inflation Data  Fed Meeting Set To Start  Tesla Stock Nears 2022 Low,"['ALGM.US', 'COMP.US', 'DJI.INDX', 'IXIC.INDX', 'TL0.F', 'TL0.XETRA', 'TSLA.MX', 'TSLA.US', 'TSLA34.SA']","{'polarity': -0.202, 'neg': 0.07, 'neu': 0.93, 'pos': 0}",ALGM,Allegro MicroSystems Inc
82884,2022-12-12T22:15:00+00:00,"Fluence Energy, Inc. Reports Fourth Quarter and Full Fiscal Year 2022 Financial Results  ",['FLNC.US'],"{'polarity': 1, 'neg': 0.056, 'neu': 0.821, 'pos': 0.123}",FLNC,Fluence Energy Inc
82885,2022-12-12T22:16:21+00:00,"Stocks trending after hours: Oracle, Tesla, First Solar","['2FB.F', 'F3A.F', 'F3A.XETRA', 'FBHS.US', 'FSLR.MX', 'FSLR.US', 'GSPC.INDX', 'IXIC.INDX', 'ORC.F', 'ORC.XETRA', 'ORCL.MX', 'ORCL.US', 'ORCL34.SA', 'TL0.F', 'TL0.XETRA', 'TSLA.MX', 'TSLA.US']","{'polarity': -0.741, 'neg': 0.066, 'neu': 0.888, 'pos': 0.047}",FSLR,First Solar Inc
82886,2022-12-12T22:22:52+00:00,BA Stock In Buy Range  Boeing Set For Historic Jet Orders,"['BA.MX', 'BA.US', 'BCO.F', 'BCO.XETRA', 'BOEI34.SA', 'UAL.MX', 'UAL.US', 'UAL1.F']","{'polarity': 0.612, 'neg': 0, 'neu': 0.8, 'pos': 0.2}",UAL,United Airlines Holdings Inc
82887,2022-12-12T22:26:00+00:00,Amgen Hunts for New Revenue in $28 Billion Deal,"['AMG.F', 'AMG.XETRA', 'AMGN.MX', 'AMGN.US', 'AMGN34.SA', 'HPR.F', 'HPR.STU', 'HZNP.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",AMGN,Amgen Inc
82888,2022-12-12T22:30:00+00:00,Nurix Therapeutics Presents Positive Clinical Results from its Novel BTK Degrader (NX-2127) at the 64th American Society of Hematology (ASH) Annual Meeting,['NRIX.US'],"{'polarity': 0.828, 'neg': 0.061, 'neu': 0.872, 'pos': 0.067}",NRIX,Nurix Therapeutics Inc
82889,2022-12-12T22:30:00+00:00,Odronextamab (CD20xCD3) Demonstrates High and Durable Complete Response Rate among Patients with Relapsed/Refractory Follicular Lymphoma in Pivotal Phase 2 Trial,"['REGN.US', 'RGO.F']","{'polarity': 0.997, 'neg': 0.033, 'neu': 0.895, 'pos': 0.072}",REGN,Regeneron Pharmaceuticals Inc
82890,2022-12-12T22:42:05+00:00,Why Qualcomm Stock Rose Today Despite a Fresh Analyst Downgrade,"['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'APC.F', 'APC.XETRA', 'QCI.F', 'QCI.XETRA', 'QCOM.MX', 'QCOM.US']","{'polarity': 0.511, 'neg': 0, 'neu': 0.931, 'pos': 0.069}",QCOM,QUALCOMM Incorporated Common Stock
82891,2022-12-12T22:45:10+00:00,AGNC Investment (AGNC) Gains But Lags Market: What You Should Know,"['4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US']","{'polarity': 0.995, 'neg': 0.013, 'neu': 0.865, 'pos': 0.122}",AGNCN,AGNC Investment Corp
82892,2022-12-12T22:45:10+00:00,AGNC Investment (AGNC) Gains But Lags Market: What You Should Know,"['4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US']","{'polarity': 0.995, 'neg': 0.013, 'neu': 0.865, 'pos': 0.122}",AGNCM,AGNC Investment Corp
82893,2022-12-12T22:45:10+00:00,AGNC Investment (AGNC) Gains But Lags Market: What You Should Know,"['4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US']","{'polarity': 0.995, 'neg': 0.013, 'neu': 0.865, 'pos': 0.122}",AGNCP,AGNC Investment Corp
82894,2022-12-12T22:45:10+00:00,AGNC Investment (AGNC) Gains But Lags Market: What You Should Know,"['4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US']","{'polarity': 0.995, 'neg': 0.013, 'neu': 0.865, 'pos': 0.122}",AGNC,AGNC Investment Corp
82895,2022-12-12T22:45:10+00:00,Cal-Maine Foods (CALM) Gains But Lags Market: What You Should Know,"['CALM.US', 'CM2.F']","{'polarity': 0.993, 'neg': 0.015, 'neu': 0.866, 'pos': 0.12}",CALM,Cal-Maine Foods Inc
82896,2022-12-12T22:45:10+00:00,Micron (MU) Gains But Lags Market: What You Should Know,"['MTE.F', 'MTE.XETRA', 'MU.MX', 'MU.US', 'MUTC34.SA']","{'polarity': 0.991, 'neg': 0.023, 'neu': 0.865, 'pos': 0.112}",MU,Micron Technology Inc
82897,2022-12-12T22:45:10+00:00,Qualcomm (QCOM) Outpaces Stock Market Gains: What You Should Know,"['GSPC.INDX', 'QCI.F', 'QCI.XETRA', 'QCOM.MX', 'QCOM.US']","{'polarity': 0.995, 'neg': 0.008, 'neu': 0.876, 'pos': 0.115}",QCOM,QUALCOMM Incorporated Common Stock
82898,2022-12-12T22:45:10+00:00,Walgreens Boots Alliance (WBA) Outpaces Stock Market Gains: What You Should Know,"['W8A.F', 'WBA.US']","{'polarity': 0.987, 'neg': 0.021, 'neu': 0.894, 'pos': 0.085}",WBA,Walgreens Boots Alliance Inc
82899,2022-12-12T22:50:10+00:00,Sanmina (SANM) Gains But Lags Market: What You Should Know,"['SANM.US', 'SAYN.F']","{'polarity': 0.991, 'neg': 0.013, 'neu': 0.881, 'pos': 0.106}",SANM,Sanmina Corporation Common Stock
82900,2022-12-12T22:52:00+00:00,Mirati Wins FDA Approval For Amgen-Rivaling Cancer Drug As Wild Stock Swing Continues,"['26M.F', 'AMG.F', 'AMG.XETRA', 'AMGN.US', 'AMGN34.SA', 'MRTX.US']","{'polarity': 0.671, 'neg': 0.118, 'neu': 0.617, 'pos': 0.265}",AMGN,Amgen Inc
82901,2022-12-12T22:52:00+00:00,Mirati Wins FDA Approval For Amgen-Rivaling Cancer Drug As Wild Stock Swing Continues,"['26M.F', 'AMG.F', 'AMG.XETRA', 'AMGN.US', 'AMGN34.SA', 'MRTX.US']","{'polarity': 0.671, 'neg': 0.118, 'neu': 0.617, 'pos': 0.265}",MRTX,Mirati Therapeutics Inc
